experiment_id,experiment_type,model_alpha,model_beta,model_alpha_short,model_beta_short,model_order,rho,theta,n_issues,consensus,final_round,exploitation,alpha_util,beta_util,social_welfare,util_ratio,token_budget,model_pair,adversary_model,adversary_short,adversary_elo
1220,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-1.0,0.75,5,True,10,True,0.3806813871124252,0.29745812200620086,0.6781395091186261,1.2797814514020547,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1221,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-1.0,0.75,5,True,9,True,0.2941126331277889,0.422118705801318,0.7162313389291068,0.6967533754977001,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1222,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-1.0,0.75,5,True,10,True,0.10915771092334675,0.3798121854978399,0.48896989642118666,0.2873991806773339,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1223,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-1.0,0.75,5,True,10,True,0.1409704634869904,0.3722213789153163,0.5131918424023068,0.3787274763684717,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1224,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-1.0,1.0,5,True,10,True,0.3828103718781381,0.22168241707490055,0.6044927889530387,1.726841383855882,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1225,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-1.0,1.0,5,True,10,True,0.35471324672623494,0.2289986001297305,0.5837118468559654,1.548975611751712,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1226,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-1.0,1.0,5,True,10,True,0.38136420425042356,0.25132201795255665,0.6326862222029802,1.5174325248431502,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1227,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-1.0,1.0,5,True,10,True,0.2391980628259886,0.37042044604365437,0.609618508869643,0.6457474617850844,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1228,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-1.0,1.0,5,False,10,True,0.0,0.0,0.0,inf,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1229,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-1.0,1.0,5,True,9,True,0.27082803060480176,0.4197829559902288,0.6906109865950305,0.6451620456241338,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1230,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.0,5,True,6,True,0.4396604172397564,0.5393677097007691,0.9790281269405254,0.8151404122498761,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1231,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.0,5,True,1,True,0.6203926326726366,0.8376499289769457,1.4580425616495822,0.7406347344055125,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1232,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.0,5,True,10,True,0.36994952413774057,0.20941651748826,0.5793660416260006,1.7665728022551044,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1233,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.0,5,True,1,True,0.8810493809227473,0.3030127309151596,1.1840621118379069,2.907631564726011,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1234,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.0,5,True,6,True,0.563495329841187,0.3425247207429121,0.9060200505840992,1.64512309832413,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1235,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.0,5,True,1,False,0.6558787563931106,0.6392535402592103,1.2951322966523209,1.0260072335730184,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1236,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.25,5,True,1,True,0.7845093528146382,0.739072106980235,1.5235814597948731,1.0614787723758845,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1237,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.25,5,True,2,True,0.8931365352214325,0.7888622413638402,1.6819987765852726,1.1321831473101256,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1238,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.25,5,True,2,True,0.6009022760037009,0.8687229199490818,1.4696251959527826,0.6917076345112679,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1239,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.25,5,True,10,True,0.2044788352720273,0.36818202275910283,0.5726608580311301,0.5553743057297922,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1240,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.25,5,True,1,False,0.9876846972950587,0.6184025894354888,1.6060872867305473,1.5971548537606717,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1241,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.25,5,True,10,True,0.12935957994852643,0.3685059037717855,0.4978654837203119,0.35103801221225045,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1242,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.5,5,True,10,True,0.3715956387127972,0.15846897724842623,0.5300646159612235,2.344910941971057,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1243,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.5,5,True,8,True,0.3647441057115726,0.44760904078438096,0.8123531464959536,0.8148720702164605,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1244,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.5,5,True,10,True,0.3726057680104701,0.12580420897833802,0.49840997698880807,2.9617909530723914,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1245,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.5,5,True,4,True,0.6556533017270147,0.32019666929065493,0.9758499710176697,2.0476580945689125,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1246,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.5,5,True,10,True,0.3494219688787455,0.2297780211268801,0.5791999900056256,1.5206936118829213,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1247,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.5,5,True,6,True,0.4638875172592298,0.5651740353313585,1.0290615525905882,0.8207870288790868,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1248,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.75,5,True,1,False,0.6346781020510639,0.802727849870749,1.437405951921813,0.7906516537993,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1249,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.75,5,True,10,True,0.38127010059316424,0.30074311945517174,0.682013220048336,1.2677600115469831,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1250,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,0.75,5,True,10,True,0.36884625358787987,0.20420766066418738,0.5730539142520672,1.8062312275073515,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1251,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.75,5,True,10,True,0.3801891480219279,0.2433493360495224,0.6235384840714503,1.5623184110293118,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1252,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.75,5,True,10,True,0.3614959417240927,0.22524665627270007,0.5867425979967928,1.6048892698608554,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1253,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,0.75,5,True,8,True,0.426571697034894,0.18443787375135118,0.6110095707862452,2.3128205089263503,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1254,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,1.0,5,True,2,False,0.4853561063017962,0.7525230236748133,1.2378791299766094,0.6449717696764219,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1255,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,1.0,5,True,2,True,0.6540521007964445,0.8311640531179734,1.485216153914418,0.7869109574011016,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1256,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,-0.5,1.0,5,True,10,True,0.37813614515386823,0.1518953008431044,0.5300314459969726,2.4894525574853192,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1257,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,1.0,5,True,10,True,0.36272334193827865,0.10672672615424213,0.46945006809252077,3.398617712812334,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1258,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,1.0,5,True,9,True,0.3638547907745787,0.1744494181923691,0.5383042089669479,2.085732325993477,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1259,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,-0.5,1.0,5,True,3,True,0.5041256150767192,0.78366203786425,1.287787652940969,0.6432946738757893,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1260,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.0,5,True,1,True,0.6592441626957497,0.9321224766946201,1.5913666393903698,0.7072505804532057,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1261,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.0,5,True,1,False,0.859427440843592,0.8360823250575934,1.6955097659011855,1.0279220300278331,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1262,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.0,5,True,9,True,0.1454877802802061,0.29473723978365945,0.44022502006386555,0.4936185884993556,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1263,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.0,5,True,1,False,0.5921077967405652,0.6482739979881824,1.2403817947287477,0.913360397884351,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1264,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.0,5,True,2,True,0.7593132684366732,0.41933431513624825,1.1786475835729215,1.810758721689544,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1265,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.0,5,True,2,True,0.6690802486085048,0.3237591902627308,0.9928394388712356,2.066598474210248,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1266,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.25,5,True,1,True,0.6284669572695402,0.9177066087301465,1.5461735659996867,0.6848233970322667,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1267,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.25,5,True,8,True,0.4054748982891429,0.37861280780448436,0.7840877060936273,1.0709487104792559,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1268,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.25,5,True,2,True,0.7301814724042786,0.7509019840593731,1.4810834564636517,0.97240583711994,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1269,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.25,5,True,1,False,0.936285771522285,0.7230328239430374,1.6593185954653222,1.2949422771932804,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1270,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.25,5,True,8,True,0.4095911927648849,0.2568237840292233,0.6664149767941082,1.5948335716378925,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1271,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.25,5,True,1,False,0.8938925173630872,0.9168223000355717,1.810714817398659,0.9749899378848061,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1272,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.5,5,True,1,True,0.6836956343244908,0.8027450398284891,1.4864406741529799,0.8516971147782689,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1273,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.5,5,True,7,True,0.2733324135916986,0.46886368281474705,0.7421960964064456,0.5829677657070639,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1274,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.5,5,True,10,True,0.37607154153730515,0.2772979894408133,0.6533695309781185,1.3562000297790624,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1275,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.5,5,True,9,True,0.23759144799949566,0.39325198769703085,0.6308434356965265,0.6041710034089919,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1276,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.5,5,True,1,False,0.9131649838681735,0.6541442392003715,1.5673092230685448,1.395968853879123,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1277,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.5,5,True,1,True,0.6290770752236602,0.722781377200815,1.3518584524244752,0.8703559541890074,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1278,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.75,5,True,4,True,0.707034625735689,0.5062392511011514,1.2132738768368405,1.3966412604273089,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1279,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.75,5,True,8,True,0.21875242028328792,0.41224369600159066,0.6309961162848786,0.530638606254015,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1280,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,0.75,5,True,2,True,0.6817443157304276,0.8358532441259834,1.5175975598564109,0.8156268107128052,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1281,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.75,5,True,1,True,0.760517524116708,0.7133764874177733,1.4738940115344814,1.0660815677701578,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1282,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.75,5,True,1,False,0.7505019541937769,0.8288821664282177,1.5793841206219945,0.9054386553251672,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1283,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,0.75,5,True,4,True,0.5994175017418847,0.42024541868255894,1.0196629204244436,1.4263510679569527,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1284,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,1.0,5,True,2,True,0.6241367214546363,0.8454431105989133,1.4695798320535496,0.7382362143947175,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1285,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,1.0,5,True,1,True,0.8114006646343918,0.9483287377760483,1.7597294024104402,0.8556111739661393,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1286,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.0,1.0,5,True,1,True,0.7805853360638262,0.9094276021088666,1.6900129381726927,0.8583259780698663,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1287,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,1.0,5,True,1,True,0.9429722577842994,0.4068310561487006,1.349803313933,2.317847282139725,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1288,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,1.0,5,True,1,True,0.9409990642352783,0.8932154254472977,1.834214489682576,1.0534962086711075,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1289,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.0,1.0,5,True,1,True,0.928858034553742,0.8593988850761165,1.7882569196298586,1.0808229457633909,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1290,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.0,5,True,1,False,0.697614477760027,0.9659226424932155,1.6635371202532425,0.722226032469186,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1291,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.0,5,True,7,True,0.3680880676947522,0.42496117164780356,0.7930492393425558,0.8661687049371507,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1292,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.0,5,True,1,True,0.25681438821257063,0.7643033310510459,1.0211177192636165,0.33601108065224256,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1293,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.0,5,True,1,True,0.9240833077539556,0.8350968079830775,1.759180115737033,1.1065583042830662,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1294,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.0,5,True,1,True,0.8793403739053003,0.7887782014840197,1.66811857538932,1.114813229182672,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1295,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.0,5,True,1,True,0.987853555987157,0.8069362966723326,1.7947898526594894,1.2242026539900315,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1296,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.25,5,True,1,True,0.7736696252113932,0.822709266838938,1.596378892050331,0.940392501210096,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1297,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.25,5,True,1,True,0.8652521314827055,0.8888821785132413,1.7541343099959468,0.9734159964034157,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1298,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.25,5,True,1,True,0.7185292636148073,0.8677092199685986,1.586238483583406,0.8280760963226944,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1299,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.25,5,True,2,True,0.7857922106834919,0.8329084916994892,1.6187007023829811,0.943431623659089,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1300,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.25,5,True,1,True,0.8861822144293325,0.49025294316275836,1.3764351575920908,1.807602028276106,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1301,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.25,5,True,1,True,0.891902223537593,0.62892101790682,1.520823241444413,1.418146632316454,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1302,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.5,5,True,1,True,0.8017798917062355,0.9010427988373461,1.7028226905435817,0.889835524728466,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1303,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.5,5,True,1,True,0.6905282340549285,0.8900856471601573,1.5806138812150858,0.7757997629307671,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1304,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.5,5,True,1,True,0.7405461048897467,0.9334792183048601,1.674025323194607,0.7933182553699826,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1305,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.5,5,True,1,True,0.9310902409722661,0.7614130163441621,1.6925032573164283,1.2228451851831872,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1306,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.5,5,True,1,True,0.9119758894664576,0.8890957877693202,1.8010716772357778,1.0257341245025375,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1307,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.5,5,True,1,True,0.8151710658826417,0.6791436216717445,1.494314687554386,1.2002926036116766,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1308,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.75,5,True,1,False,0.7541857670183063,0.9356420614071288,1.689827828425435,0.8060622733057478,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1309,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.75,5,True,1,True,0.6571996541577909,0.7282347844811157,1.3854344386389066,0.9024557301613394,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1310,model_scale,gpt-5-nano,gemini-3-pro,GPT-5-nano,Gemini 3 Pro,weak_first,0.5,0.75,5,True,2,True,0.7900017613011,0.845224237949847,1.635225999250947,0.9346652945226782,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1311,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.75,5,True,1,True,0.9418998544982745,0.7790317539302885,1.7209316084285629,1.2090647778428816,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1312,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.75,5,True,9,True,0.4019149892827973,0.17451758199578848,0.5764325712785858,2.3030057183149397,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
1313,model_scale,gemini-3-pro,gpt-5-nano,Gemini 3 Pro,GPT-5-nano,strong_first,0.5,0.75,5,True,3,True,0.7782650904846472,0.4063316156214867,1.184596706106134,1.9153446607748845,,GPT-5-nano vs Gemini 3 Pro,gemini-3-pro,Gemini 3 Pro,1490
